actual,idx,pred,cats,N0,N1,N2,N3,N4,I0,I1,I2,I3,I4
0.0,3936,0.0,0,0,0,0,0,0,4026,4958,3822,2885,2552
0.0,3937,0.0,0,0,0,0,0,0,4410,2283,2516,1702,3792
0.0,3938,0.0,0,0,0,0,0,0,1985,3319,3842,48,3151
0.0,3939,0.0,0,0,0,0,0,0,511,4390,2476,3096,3089
0.0,3940,0.0,0,0,0,0,0,0,2246,1462,423,4475,1282
0.0,3941,0.0,0,0,0,0,0,0,523,3532,4742,3811,3925
0.0,3942,0.0,0,0,0,0,0,0,2417,4531,3882,4108,1265
0.0,3943,0.0,0,0,0,0,0,0,700,3310,1192,435,1422
0.0,3944,0.0,1,4,0,0,3,4,11205,3865,4728,10157,11130
0.0,3945,0.0,0,0,0,0,0,0,939,1677,2155,2824,1576
0.0,3946,0.0,0,0,0,0,0,0,4398,1860,4261,3926,2840
0.0,3947,0.0,0,0,0,0,0,0,3014,1245,1268,2358,525
0.0,3948,0.0,0,0,0,0,0,0,2648,3573,693,4118,4990
0.0,3949,0.0,0,0,0,0,0,0,3853,4386,229,1245,3637
0.0,3950,0.0,0,0,0,0,0,0,4904,3404,653,631,3510
0.0,3951,0.0,0,0,0,0,0,0,85,3418,1095,585,1634
0.0,3952,0.0,0,0,0,0,0,0,798,4559,4236,1169,1192
0.0,3953,0.0,0,0,0,0,0,0,3919,4970,4364,227,2865
0.0,3954,0.0,0,0,4,0,0,0,3643,11447,1058,954,932
0.0,3955,0.0,0,0,0,0,0,0,2657,2112,400,185,3589
0.0,3956,0.0,0,0,0,0,0,0,3032,908,1295,2529,4143
0.0,3957,0.0,0,0,0,0,0,0,407,432,349,2797,767
0.0,3958,0.0,0,0,0,0,0,0,3203,2642,3189,4748,1689
0.0,3959,0.0,0,0,0,0,0,0,4245,1357,4625,2037,2512
0.0,3960,0.0,0,0,0,0,0,0,1146,2060,963,2917,4620
0.0,3961,0.0,0,0,0,0,0,0,1708,679,1057,4886,2239
0.0,3962,0.0,0,0,0,0,0,0,4319,246,2565,2369,934
0.0,3963,0.0,0,0,0,0,0,0,2150,1762,3533,1805,3038
0.0,3964,0.0,0,0,0,0,0,0,363,2441,2390,1955,4046
0.0,3965,0.0,0,0,0,0,0,0,2958,61,1529,70,4519
0.0,3966,0.0,0,0,0,0,0,0,1854,4223,523,3903,2375
0.0,3967,0.0,0,0,0,0,0,0,2134,1173,355,3054,4628
0.0,3968,0.0,0,0,0,0,0,0,3977,2483,2721,2589,2953
0.0,3969,0.0,0,0,0,0,0,0,3575,2224,3911,195,3525
0.0,3970,0.0,0,0,0,0,0,0,3264,2443,3420,3158,1759
0.0,3971,0.0,0,0,0,0,0,0,3685,3349,970,202,2740
0.0,3972,0.0,0,0,0,0,0,0,3808,539,4061,2031,733
0.0,3973,0.0,0,0,0,0,0,0,2234,213,4388,4668,2253
0.0,3974,6.0,3,6,6,6,6,6,12063,11928,11926,12087,11908
0.0,3975,0.0,0,0,0,0,0,0,1441,1921,3998,4864,4615
0.0,3976,0.0,0,0,0,0,0,0,4917,4870,1544,4925,696
0.0,3977,0.0,0,0,0,0,0,0,3968,2483,2721,3286,2589
0.0,3978,0.0,0,0,0,0,0,0,4730,3584,2863,2024,872
0.0,3979,0.0,0,0,0,0,0,0,2949,4489,3567,1544,3882
0.0,3980,0.0,0,0,0,0,0,0,2917,3989,675,1234,4427
0.0,3981,0.0,0,0,0,0,0,0,1077,296,2117,4273,418
0.0,3982,0.0,0,0,0,0,0,0,4144,2004,2579,2987,51
0.0,3983,0.0,0,0,0,0,0,0,2029,4505,339,2601,1850
0.0,3984,0.0,0,0,0,0,0,0,4610,1951,1334,2690,1513
0.0,3985,0.0,0,0,0,0,0,0,3186,3905,1066,2332,891
0.0,3986,0.0,0,0,0,0,0,0,136,968,1903,3377,1048
0.0,3987,0.0,0,0,0,0,0,0,197,4753,2741,248,3591
0.0,3988,0.0,0,0,0,0,0,0,2121,475,1896,899,4853
0.0,3989,0.0,0,0,0,0,0,0,2917,3238,2857,1812,4827
0.0,3990,0.0,0,0,0,0,0,0,1857,568,2408,1145,3066
0.0,3991,0.0,0,0,0,0,0,0,1841,3521,3426,2404,2836
0.0,3992,0.0,0,0,0,0,0,0,2700,1992,3608,4612,979
0.0,3993,0.0,0,0,0,0,0,0,4220,773,16,2874,1106
0.0,3994,0.0,0,0,0,0,0,0,168,1557,3078,2978,2339
0.0,3995,0.0,0,0,0,0,0,0,1558,2246,423,1853,1904
0.0,3996,0.0,0,0,0,0,0,0,2240,3547,46,1637,2565
0.0,3997,0.0,0,0,0,0,2,0,1112,1412,4451,8832,2464
0.0,3998,0.0,0,0,0,0,0,0,2400,769,4146,1785,2648
0.0,3999,0.0,0,0,0,0,0,0,3935,4335,2445,975,2858
0.0,4000,0.0,0,0,0,0,0,0,3002,3445,4183,4697,1375
0.0,4001,0.0,0,0,0,0,0,0,2777,862,4081,1908,4068
0.0,4002,0.0,0,0,0,0,0,0,4545,4015,1928,817,4340
0.0,4003,0.0,0,0,0,3,0,0,1340,966,10401,2532,4636
0.0,4004,0.0,0,0,0,0,0,0,4326,3050,1398,2880,4223
0.0,4005,0.0,0,0,0,0,0,0,436,1382,826,877,1228
0.0,4006,0.0,0,0,0,0,0,0,4654,2195,4402,327,1864
0.0,4007,0.0,0,0,0,0,0,0,975,502,2100,3937,4855
0.0,4008,0.0,0,0,0,0,0,0,4088,2255,2355,990,2587
0.0,4009,0.0,0,0,0,0,0,0,1772,4497,1181,959,3086
0.0,4010,0.0,0,0,0,0,0,0,1514,4181,2897,1778,3738
0.0,4011,0.0,0,0,0,0,0,0,2081,1361,1220,2754,3562
0.0,4012,0.0,0,0,0,0,0,0,3188,4167,2899,1150,3175
0.0,4013,0.0,0,0,0,0,0,0,4806,4163,2131,2734,3613
0.0,4014,0.0,0,0,0,0,0,0,144,3817,1172,4310,3549
0.0,4015,0.0,0,0,0,0,0,0,4002,4545,4281,2838,4909
0.0,4016,0.0,0,0,0,0,0,0,4497,2416,1959,1518,4631
0.0,4017,0.0,0,0,0,0,0,0,4066,2574,267,4840,2560
0.0,4018,0.0,0,0,0,0,0,0,2822,1121,4976,10,997
0.0,4019,0.0,0,0,0,0,0,0,2204,3606,3481,2185,2164
0.0,4020,0.0,0,0,0,0,0,0,4962,2598,498,4974,3556
0.0,4021,0.0,0,0,0,0,0,0,4678,1509,3549,3705,4154
0.0,4022,0.0,0,0,0,0,0,0,2654,1184,254,1897,472
0.0,4023,0.0,0,0,0,0,0,0,604,1240,4768,3131,2353
0.0,4024,0.0,0,0,0,0,0,0,3530,2608,2578,2448,3343
0.0,4025,0.0,0,0,0,0,0,0,1610,456,765,628,4389
0.0,4026,0.0,0,0,0,0,0,0,3936,1489,4958,874,303
0.0,4027,0.0,0,0,0,0,0,0,802,515,3014,2901,3398
0.0,4028,0.0,0,0,0,0,0,0,2452,3537,1404,4861,1878
0.0,4029,0.0,0,0,0,0,0,0,3742,1228,3065,2146,1086
0.0,4030,0.0,0,0,0,0,0,0,2926,4367,4897,1323,134
0.0,4031,0.0,0,0,0,0,0,0,4613,1756,3663,2776,824
0.0,4032,8.0,0,0,0,0,0,0,2528,1055,4289,2381,724
0.0,4033,0.0,0,0,0,0,0,0,29,2481,358,3216,1433
0.0,4034,0.0,1,6,0,0,3,2,11921,3502,1840,10090,8831
0.0,4035,0.0,0,0,0,0,0,0,3853,3165,4620,1245,2400
0.0,4036,0.0,0,0,2,0,0,0,4647,8748,1000,4290,2065
0.0,4037,0.0,0,0,0,0,0,0,950,955,2580,1819,4950
0.0,4038,0.0,0,0,0,0,0,0,2724,2179,2481,2060,3324
0.0,4039,0.0,0,0,0,0,0,0,722,3378,1639,2662,3649
0.0,4040,0.0,0,0,0,0,0,0,3684,4716,888,788,3843
0.0,4041,0.0,0,0,0,0,0,0,2167,1118,3821,2478,2037
0.0,4042,0.0,0,0,0,0,0,0,4698,3683,1721,2358,4271
0.0,4043,0.0,0,0,0,0,0,0,2511,1971,693,861,4826
0.0,4044,0.0,0,0,0,0,0,0,433,738,921,912,2560
0.0,4045,0.0,0,0,0,0,0,0,860,4958,2404,415,2312
0.0,4046,0.0,0,0,0,0,0,0,1508,2569,1955,4714,2285
0.0,4047,0.0,0,0,0,2,0,0,655,3522,9659,2774,4115
0.0,4048,0.0,0,0,0,0,0,0,3165,3045,3853,1737,4620
0.0,4049,0.0,0,0,0,0,0,0,2545,21,50,1529,2882
0.0,4050,0.0,0,0,0,0,0,0,3394,4530,2886,4822,96
0.0,4051,0.0,0,0,0,0,0,0,1065,2370,508,1020,1178
0.0,4052,0.0,0,0,0,0,0,0,753,1352,467,2195,619
0.0,4053,0.0,0,0,0,0,0,0,3114,230,3057,2473,3147
0.0,4054,0.0,0,0,0,0,0,0,424,2161,3739,2858,4325
0.0,4055,0.0,0,0,0,0,0,0,84,1120,4339,4764,3759
0.0,4056,0.0,0,0,0,0,0,0,2094,3490,4640,2742,4404
0.0,4057,0.0,0,0,0,0,0,0,4472,4850,2926,2798,279
0.0,4058,0.0,1,0,0,0,3,3,333,4732,2630,10768,9794
0.0,4059,0.0,0,0,0,0,0,0,955,950,4950,1654,3495
0.0,4060,0.0,0,0,0,0,0,0,1819,263,4037,950,4950
0.0,4061,0.0,0,0,0,0,0,0,3972,1096,597,539,733
0.0,4062,0.0,1,0,1,0,1,0,4921,6699,1838,6211,4213
0.0,4063,0.0,0,0,0,0,0,0,3147,3702,1458,2943,2697
0.0,4064,0.0,0,0,0,0,0,0,2627,4752,3028,4651,4419
0.0,4065,0.0,0,0,0,0,0,0,2362,4924,3672,557,703
0.0,4066,0.0,0,0,0,0,0,0,1401,4526,4840,1665,2031
0.0,4067,0.0,0,0,0,0,0,0,3854,2254,1123,2277,2334
0.0,4068,0.0,0,0,0,0,0,0,1373,862,326,485,3463
0.0,4069,0.0,0,0,0,0,0,0,2815,1425,3906,1655,3444
0.0,4070,0.0,0,0,0,0,0,0,3500,4133,3788,3586,577
0.0,4071,0.0,0,0,0,0,0,0,2517,1254,894,2091,4303
0.0,4072,0.0,0,0,0,0,0,0,4760,1544,3976,4103,4917
0.0,4073,0.0,0,0,0,0,0,0,2656,853,3621,2297,4814
0.0,4074,0.0,0,0,0,0,0,0,4388,2879,4148,3087,2937
0.0,4075,0.0,0,0,0,0,0,0,2845,1948,4370,2756,4378
0.0,4076,0.0,0,0,0,0,0,0,1450,4654,3603,2610,126
0.0,4077,0.0,0,0,0,0,0,0,4363,1611,4360,2256,4964
0.0,4078,0.0,0,0,0,0,0,0,1,1058,3504,4452,3446
0.0,4079,2.0,3,2,2,2,2,2,8446,8444,9581,9099,9504
0.0,4080,0.0,0,0,0,0,0,0,2808,212,181,1815,426
0.0,4081,0.0,0,0,0,0,0,0,3654,4114,4901,3231,862
0.0,4082,0.0,0,0,0,0,0,0,18,235,2055,2897,238
0.0,4083,0.0,0,0,0,0,0,0,2558,4508,660,4231,1108
0.0,4084,0.0,1,0,0,2,0,2,2348,392,9217,2106,8760
0.0,4085,0.0,0,0,0,0,0,0,1191,1758,571,4241,350
0.0,4086,0.0,0,0,0,0,0,0,3336,3204,2183,4125,30
0.0,4087,0.0,0,0,0,0,0,0,1174,3019,1497,4104,898
0.0,4088,0.0,0,0,0,0,0,0,3356,4008,990,2847,4898
0.0,4089,0.0,0,0,0,0,0,0,1406,47,2332,3142,1686
0.0,4090,0.0,0,0,0,0,0,0,3900,4983,2082,3656,4842
0.0,4091,0.0,0,0,0,0,0,0,3810,4854,4138,3265,4773
0.0,4092,0.0,0,0,0,0,0,0,854,4496,2787,3681,805
0.0,4093,0.0,0,0,0,0,0,0,1565,125,649,1797,1003
0.0,4094,0.0,0,0,0,0,0,0,2889,493,4037,2580,1681
0.0,4095,0.0,0,0,0,0,0,0,3657,3563,1594,1683,1199
0.0,4096,0.0,0,0,0,0,0,0,1794,4331,4810,3436,999
0.0,4097,0.0,0,0,0,0,0,0,2995,2579,2737,2152,1070
0.0,4098,0.0,0,0,0,0,0,0,2694,3812,73,1095,3046
0.0,4099,0.0,0,0,0,0,0,0,4304,1721,4345,2567,1399
0.0,4100,0.0,0,0,0,0,0,0,4757,4247,1959,680,354
0.0,4101,0.0,0,0,0,0,0,0,1426,4308,909,3709,3561
0.0,4102,0.0,0,0,0,0,0,0,1099,2946,3355,73,1162
0.0,4103,0.0,0,0,0,0,0,0,4925,4760,1886,1143,2718
0.0,4104,0.0,0,0,0,0,0,0,3208,4087,956,2001,1752
0.0,4105,0.0,0,0,0,0,0,0,1347,2598,1248,4917,484
0.0,4106,0.0,0,0,0,0,0,0,4624,3234,2568,1445,508
0.0,4107,0.0,0,0,0,0,0,0,4704,1767,3766,1712,4206
0.0,4108,0.0,0,0,0,0,0,0,1569,4531,2417,3942,4324
0.0,4109,0.0,0,0,0,0,0,0,4136,352,3404,2032,2594
0.0,4110,0.0,0,0,0,0,0,0,4242,3708,583,4525,2854
0.0,4111,0.0,0,0,0,0,0,0,3583,4358,3984,1524,2626
0.0,4112,0.0,0,0,0,0,0,0,669,4208,3380,1035,4386
0.0,4113,0.0,0,0,0,0,0,0,2321,391,410,4717,880
0.0,4114,0.0,0,0,2,0,0,0,4725,9359,2106,2070,2524
0.0,4115,2.0,1,0,2,0,0,2,655,8799,932,4047,9063
0.0,4116,0.0,0,0,0,0,0,0,2025,2669,3629,4081,3231
0.0,4117,0.0,0,0,0,0,0,0,2617,2665,3743,4624,2834
0.0,4118,0.0,0,0,0,0,0,0,4842,4426,1772,3318,3683
0.0,4119,2.0,0,0,0,0,0,0,1976,2659,1660,881,3320
0.0,4120,0.0,0,0,0,0,0,0,2683,3479,2726,2200,273
0.0,4121,0.0,0,0,0,0,0,0,1662,2285,4744,592,3662
0.0,4122,0.0,0,0,0,0,0,0,1985,1887,3343,4134,2448
0.0,4123,0.0,0,0,0,0,0,0,4872,3895,224,4672,2742
0.0,4124,0.0,0,0,0,0,0,0,620,2169,624,1382,4005
0.0,4125,0.0,0,0,0,0,0,0,3247,1812,4702,3204,3989
0.0,4126,3.0,3,3,3,3,3,3,10287,10790,10268,9858,10212
0.0,4127,0.0,0,0,0,0,0,0,2135,2784,680,320,3691
0.0,4128,0.0,0,2,0,0,0,0,9536,1881,3557,2666,1380
0.0,4129,0.0,0,0,0,0,0,0,2267,2142,2268,4246,4839
0.0,4130,0.0,0,0,0,0,0,0,2000,5,1536,2990,3059
0.0,4131,0.0,0,0,0,0,0,0,3171,4953,2384,1587,825
0.0,4132,0.0,0,0,0,0,0,0,761,2484,3435,4408,1110
0.0,4133,0.0,0,0,0,0,0,0,2117,4333,3553,765,3147
0.0,4134,0.0,0,0,0,0,0,0,2807,4122,2725,3938,4952
0.0,4135,0.0,0,0,0,0,0,0,1056,1791,2318,377,1770
0.0,4136,0.0,0,0,0,0,0,0,4109,184,352,3404,1556
0.0,4137,0.0,0,0,0,0,0,0,300,2978,2195,3610,4153
0.0,4138,0.0,0,0,0,0,0,0,360,4854,1887,2448,60
0.0,4139,0.0,0,0,0,0,0,0,3838,4301,1544,179,2540
0.0,4140,0.0,0,0,0,0,0,0,3445,3768,2972,934,3605
0.0,4141,0.0,0,0,0,0,0,0,223,1909,4797,1963,4610
0.0,4142,0.0,0,0,0,0,0,0,4219,3037,706,349,4114
0.0,4143,0.0,0,0,0,0,0,0,1295,3900,1647,3850,4687
0.0,4144,0.0,0,0,0,0,0,0,3982,2004,51,2579,2987
0.0,4145,0.0,0,7,0,0,0,0,12241,3126,458,1781,527
0.0,4146,0.0,0,0,0,0,0,0,3998,1817,2001,716,2400
0.0,4147,0.0,0,0,0,0,0,0,1922,4520,1995,3737,3483
0.0,4148,0.0,0,0,0,0,0,0,1745,69,2830,1655,2652
0.0,4149,0.0,0,0,0,0,0,0,4339,2405,3902,84,2759
0.0,4150,0.0,0,0,0,0,0,0,1089,832,432,3660,360
0.0,4151,0.0,2,3,3,3,3,0,10124,10865,10423,10032,1832
0.0,4152,0.0,0,0,0,0,0,0,4382,2424,3134,3685,18
0.0,4153,0.0,0,0,0,0,0,0,3610,300,4137,172,2339
0.0,4154,0.0,0,0,0,0,0,0,2748,1047,4680,4360,1326
0.0,4155,0.0,0,0,0,0,0,0,3054,1156,355,4327,1893
0.0,4156,0.0,0,0,0,0,0,0,2017,4487,2717,3107,15
0.0,4157,0.0,0,0,0,0,0,0,4553,1909,896,3349,3790
0.0,4158,0.0,0,0,0,0,0,0,4446,4215,3416,4676,2309
0.0,4159,0.0,0,0,0,0,0,0,1856,2477,3480,4680,2690
0.0,4160,0.0,0,2,0,0,0,0,8084,2657,4313,3777,3723
0.0,4161,8.0,2,0,1,1,9,9,3894,7500,5286,12384,12405
0.0,4162,0.0,0,0,0,0,0,0,4420,1143,3249,4957,4648
0.0,4163,0.0,0,0,0,0,0,0,4935,4806,1946,3122,4013
0.0,4164,0.0,0,0,0,0,0,0,1472,2110,2905,3501,3482
0.0,4165,0.0,0,0,0,0,0,0,2840,2382,1221,1581,2169
0.0,4166,0.0,0,0,0,0,0,0,526,4323,4999,4625,1238
0.0,4167,0.0,0,0,0,0,0,0,3086,3696,4749,3833,829
0.0,4168,0.0,0,0,0,0,0,0,3933,1894,1217,2347,478
0.0,4169,0.0,0,0,0,0,0,0,4317,3700,1250,1387,3097
0.0,4170,0.0,0,0,0,0,0,0,1331,2472,124,3235,2302
0.0,4171,0.0,0,0,0,0,0,0,4209,1167,3526,4445,4249
0.0,4172,0.0,0,0,0,0,0,0,4254,2939,2990,401,606
0.0,4173,0.0,0,0,0,0,0,0,2715,4549,4801,1921,4615
0.0,4174,0.0,0,0,0,0,0,0,4220,291,1061,16,2942
0.0,4175,0.0,0,0,0,0,0,0,1327,1605,3044,1084,3244
0.0,4176,0.0,0,0,0,0,0,0,4889,1668,1979,706,4273
0.0,4177,0.0,0,0,0,0,0,0,4371,902,1693,4604,2220
0.0,4178,0.0,0,0,0,0,0,0,1176,3274,1580,1763,1626
0.0,4179,0.0,0,0,0,0,0,0,644,3500,2336,4859,3503
0.0,4180,0.0,0,0,0,0,0,0,187,4157,4223,1228,4553
0.0,4181,0.0,0,0,0,0,0,0,1514,3792,987,2897,3376
0.0,4182,0.0,0,0,0,0,0,0,210,4503,634,1925,2594
0.0,4183,0.0,0,0,0,0,0,0,3002,1933,4000,4447,503
0.0,4184,0.0,0,0,0,0,0,0,3368,3534,4697,672,4233
0.0,4185,0.0,0,0,0,0,0,0,3451,4366,3817,3464,3551
0.0,4186,0.0,0,0,0,0,0,0,1035,1969,4112,3714,669
0.0,4187,0.0,0,0,0,0,0,0,805,3741,128,4734,4360
0.0,4188,0.0,0,0,0,0,0,0,760,3617,353,4103,2718
0.0,4189,0.0,0,0,0,0,0,0,3608,4583,2550,4520,2426
0.0,4190,0.0,0,0,0,0,0,0,464,4103,4870,2540,4760
0.0,4191,0.0,0,0,0,0,0,0,1901,63,2028,4371,1314
0.0,4192,0.0,0,2,0,0,0,0,8518,3441,831,4479,2184
0.0,4193,0.0,0,0,0,0,0,0,170,1964,1587,1657,3873
0.0,4194,0.0,0,0,0,0,0,0,1269,1055,3831,4701,3921
0.0,4195,0.0,0,0,0,0,0,0,3496,4941,3406,335,797
0.0,4196,0.0,0,0,0,0,0,0,2923,3619,1041,1594,422
0.0,4197,0.0,0,0,0,0,0,0,3693,1168,3050,2294,2151
0.0,4198,0.0,0,0,0,0,0,0,4342,2223,2221,2525,2033
0.0,4199,0.0,0,0,0,0,0,0,969,382,1887,87,3248
0.0,4200,0.0,0,0,0,0,0,0,977,2046,65,743,661
0.0,4201,0.0,0,0,0,0,0,0,921,3922,2857,3757,3989
0.0,4202,0.0,0,0,0,0,0,0,535,554,322,785,4903
0.0,4203,0.0,0,0,0,0,0,0,3341,2146,231,2499,3914
0.0,4204,0.0,0,0,0,0,0,0,2553,1768,3271,3713,279
0.0,4205,0.0,0,0,0,0,0,0,4475,1031,2182,4596,3207
0.0,4206,0.0,0,0,0,0,0,0,367,2214,4681,1767,2501
0.0,4207,2.0,2,2,2,2,0,2,8863,8692,9133,1749,9256
0.0,4208,0.0,0,0,0,0,0,0,2938,4983,12,222,3024
0.0,4209,0.0,0,0,0,0,0,0,4445,4171,597,4476,1930
0.0,4210,0.0,0,0,0,0,0,0,1323,144,3189,1082,1265
0.0,4211,0.0,0,0,0,0,0,0,1482,370,448,4477,3119
0.0,4212,0.0,0,0,0,0,2,0,3257,1437,1907,8597,1225
0.0,4213,0.0,0,0,0,0,0,0,237,4921,3157,2104,1113
0.0,4214,0.0,0,0,0,0,0,0,3415,2229,3066,2365,1917
0.0,4215,0.0,0,0,0,0,0,0,4446,4158,28,4260,2309
0.0,4216,0.0,0,0,0,0,0,0,4546,1867,1190,3148,2176
0.0,4217,0.0,0,0,0,0,2,0,3284,2663,4597,8425,931
0.0,4218,0.0,0,0,0,0,0,0,2821,4484,4665,93,3644
0.0,4219,0.0,0,0,0,2,0,0,840,4142,8514,2968,4280
0.0,4220,0.0,0,0,0,0,0,0,16,4453,4174,1344,2046
0.0,4221,0.0,0,0,0,0,0,0,3390,4592,82,2155,860
0.0,4222,0.0,0,0,0,0,0,0,4944,403,4168,3731,1350
0.0,4223,0.0,0,0,0,0,0,0,3966,1228,523,4180,2951
0.0,4224,0.0,0,0,0,0,0,0,3749,1160,2969,2049,612
0.0,4225,0.0,0,0,0,0,0,0,2817,365,4185,504,1563
0.0,4226,0.0,0,0,0,0,0,0,389,4754,1939,1668,473
0.0,4227,0.0,0,0,0,0,0,0,2783,4553,806,202,4624
0.0,4228,0.0,0,0,0,0,0,0,3236,42,488,737,2583
0.0,4229,0.0,0,0,0,0,0,0,4777,619,1528,3335,2289
0.0,4230,0.0,0,0,0,0,0,0,2682,359,2490,958,2617
0.0,4231,0.0,0,0,0,0,0,0,48,1016,4083,4646,4369
0.0,4232,0.0,0,0,0,0,0,0,2574,1864,3660,22,2597
0.0,4233,0.0,0,0,0,0,0,0,4697,415,4000,3583,468
0.0,4234,0.0,0,0,0,0,0,0,3122,3280,3242,3390,4619
0.0,4235,0.0,0,0,0,0,0,0,2751,1265,2794,4531,2614
0.0,4236,0.0,0,0,0,0,0,0,798,3952,1591,1192,3154
0.0,4237,0.0,0,0,0,0,0,0,559,127,4796,1095,2119
0.0,4238,0.0,0,0,0,0,0,0,3541,52,3130,2036,4316
0.0,4239,0.0,0,0,0,0,0,0,1556,1451,3398,3306,515
0.0,4240,0.0,0,0,0,0,0,0,2180,115,1972,2157,2424
0.0,4241,0.0,0,0,0,0,0,0,1318,427,288,609,4752
0.0,4242,0.0,0,0,0,0,0,0,3708,4110,3673,2142,4734
0.0,4243,0.0,0,0,0,0,0,0,1306,3691,4658,2268,320
0.0,4244,0.0,0,0,0,0,0,0,1265,3373,2319,2828,1491
0.0,4245,0.0,0,0,0,0,0,0,2236,3959,573,4625,3022
0.0,4246,0.0,0,0,0,0,0,0,2142,526,4924,4323,2392
0.0,4247,0.0,0,0,0,0,0,0,3798,2308,2434,4653,1959
0.0,4248,0.0,0,0,0,0,0,0,1183,724,729,1361,4032
0.0,4249,0.0,0,0,0,0,0,0,3485,2331,2821,3873,685
0.0,4250,0.0,0,0,0,0,0,0,3354,3645,3598,1386,1127
0.0,4251,0.0,0,0,0,0,0,0,2965,3560,2011,1292,81
0.0,4252,0.0,0,0,0,0,0,0,4738,3034,2813,4276,3692
0.0,4253,0.0,0,0,0,0,0,0,2852,1608,492,2272,1692
0.0,4254,0.0,0,0,0,0,0,0,4172,4010,1514,4181,2939
0.0,4255,0.0,0,0,0,0,0,0,427,2489,3003,716,1052
0.0,4256,0.0,0,0,0,0,0,0,345,1745,4307,3031,3187
0.0,4257,0.0,0,0,0,0,0,0,1092,3524,453,3147,3201
0.0,4258,0.0,0,0,0,0,0,0,4609,3176,2708,610,3622
0.0,4259,0.0,0,0,0,0,0,0,3241,3055,4281,4643,2396
0.0,4260,0.0,0,0,0,0,0,0,4215,521,28,1575,2976
0.0,4261,0.0,0,0,0,0,0,0,2891,3946,4398,2662,4403
0.0,4262,0.0,0,0,0,0,0,0,3556,2580,4819,2933,1604
0.0,4263,0.0,0,0,0,0,0,0,3567,2513,4695,1345,2800
0.0,4264,0.0,0,0,7,0,0,0,1280,12172,3925,1623,298
0.0,4265,0.0,0,0,0,0,0,0,2014,1676,653,1009,4332
0.0,4266,0.0,0,0,0,0,0,0,494,2087,355,575,798
0.0,4267,0.0,0,0,0,0,0,0,4441,2788,1829,4490,1375
0.0,4268,0.0,0,0,0,0,0,0,1223,3619,2976,4513,1876
0.0,4269,0.0,0,0,0,0,0,0,3774,2736,4121,2952,1662
0.0,4270,0.0,0,0,0,0,0,0,388,4561,2330,3432,3088
0.0,4271,0.0,0,0,0,0,0,0,3113,1513,3243,2155,1491
0.0,4272,0.0,0,0,1,0,0,0,2068,7089,1732,3801,1932
0.0,4273,0.0,0,0,0,0,0,0,1821,1939,112,4176,1668
0.0,4274,0.0,0,0,0,0,0,0,1313,4738,3549,3034,2475
0.0,4275,0.0,0,0,0,0,0,0,646,1893,4327,678,496
0.0,4276,0.0,0,0,0,0,0,0,3292,2208,2626,3501,4738
0.0,4277,0.0,0,0,0,0,0,0,3744,4464,258,1226,350
0.0,4278,0.0,0,0,0,0,0,0,3393,3008,4891,468,93
0.0,4279,0.0,0,0,0,0,0,0,1103,556,2866,1372,2621
0.0,4280,0.0,0,0,0,0,0,0,3601,677,1454,392,4622
0.0,4281,0.0,0,0,0,0,0,0,2396,1332,3571,4015,4296
0.0,4282,0.0,0,0,0,0,0,0,3949,4386,189,3637,3380
0.0,4283,0.0,0,0,0,0,0,0,3495,196,4673,3191,4637
0.0,4284,0.0,0,0,0,0,0,0,3186,1789,3985,1780,1406
0.0,4285,0.0,0,0,0,0,0,0,3394,96,2722,342,2244
0.0,4286,0.0,0,0,0,0,0,0,4858,1900,2350,3751,176
0.0,4287,0.0,0,0,0,0,0,0,4983,222,18,3792,3656
0.0,4288,0.0,0,0,0,0,0,0,4367,801,2392,4246,4831
0.0,4289,0.0,0,0,0,0,0,0,2423,715,530,4032,3921
0.0,4290,0.0,1,2,2,0,0,2,8748,8060,62,4036,8483
0.0,4291,0.0,0,0,0,0,0,0,2798,4472,4057,3545,2135
0.0,4292,0.0,0,0,0,0,0,0,1728,3984,860,1682,2626
0.0,4293,0.0,0,0,0,0,0,0,3001,4451,2359,2770,2857
0.0,4294,0.0,0,0,0,0,0,0,3584,872,842,3753,467
0.0,4295,0.0,0,0,0,0,0,0,3753,4730,697,1246,1575
0.0,4296,0.0,0,0,0,0,0,0,2653,1023,2009,4912,817
0.0,4297,0.0,0,0,0,0,0,0,61,2868,50,3209,1530
0.0,4298,0.0,0,0,0,0,0,0,558,2104,4489,627,4946
0.0,4299,0.0,0,0,0,0,0,0,1001,3360,785,4903,3222
0.0,4300,0.0,0,0,0,0,0,0,1004,3560,1653,3491,1098
0.0,4301,0.0,0,0,0,0,0,0,3838,1379,4139,252,2509
0.0,4302,0.0,0,0,0,0,0,0,3278,3490,4936,2742,3725
0.0,4303,0.0,0,0,0,0,0,0,2655,1254,1329,2091,3138
0.0,4304,0.0,0,0,0,0,0,0,1966,652,4816,870,3386
0.0,4305,0.0,0,0,0,0,0,0,1257,2194,1507,2581,579
0.0,4306,0.0,0,0,0,0,0,0,4896,2604,4789,2468,3769
0.0,4307,0.0,0,0,0,0,0,0,1745,4256,1631,2072,4599
0.0,4308,0.0,0,0,0,0,0,0,1570,4101,1731,767,3709
0.0,4309,0.0,0,0,0,0,0,0,1486,1191,4776,1124,2300
0.0,4310,0.0,0,0,0,0,0,0,200,1463,2083,1149,2297
0.0,4311,0.0,0,0,0,0,0,0,3563,211,746,2658,2226
